**flightid,entryTime(milliseconds),exitTime(milliseconds),transitTime(milliseconds),upperStreamSector,currentSector,downStreamSector
139,37735000,37868000,133000,ZMA22,ZMA46,ZMA65
139,37868000,37981000,113000,ZMA46,ZMA65,ZMA64
139,37981000,38348000,367000,ZMA65,ZMA64,ZMA25
139,38348000,38750000,402000,ZMA64,ZMA25,ZMA08
139,38750000,39679000,929000,ZMA25,ZMA08,ZJX30
139,39679000,40999000,1320000,ZMA08,ZJX30,ZHU24
139,40999000,41964000,965000,ZJX30,ZHU24,ZHU37
139,41964000,42368000,404000,ZHU24,ZHU37,ZHU70
139,42368000,42667000,299000,ZHU37,ZHU70,ZHU81
139,42667000,43669000,1002000,ZHU70,ZHU81,ZFW86
139,43669000,44046000,377000,ZHU81,ZFW86,ZFW89
139,44046000,44302000,256000,ZFW86,ZFW89,ZFW86
139,44302000,44363000,61000,ZFW89,ZFW86,ZFW71
139,44363000,44880000,517000,ZFW86,ZFW71,ZFW29
139,44880000,45212782,332782,ZFW71,ZFW29,TRACOND10
139,45212782,45787000,574218,TRACOND10,KDFW,XXXX
140,44292000,45126782,834782,XXXX,KSAT,TRACONTKSAT
140,45126782,45669000,542218,TRACONTKSAT,ZHU50,ZHU74
140,45669000,45779000,110000,ZHU50,ZHU74,ZFW65
140,45779000,46188000,409000,ZHU74,ZFW65,ZFW62
140,46188000,46475782,287782,ZFW65,ZFW62,TRACOND10
140,46475782,47236000,760218,TRACOND10,KDFW,XXXX
141,40920000,41754782,834782,XXXX,KABQ,TRACONTKABQ
141,41754782,42329000,574218,TRACONTKABQ,ZAB94,ZAB21
141,42329000,42410000,81000,ZAB94,ZAB21,ZAB87
141,42410000,43185000,775000,ZAB21,ZAB87,ZFW93
141,43185000,43997000,812000,ZAB87,ZFW93,ZFW47
141,43997000,44402000,405000,ZFW93,ZFW47,ZFW94
141,44402000,44854000,452000,ZFW47,ZFW94,ZFW39
141,44854000,45222000,368000,ZFW94,ZFW39,ZFW94
141,45222000,45295000,73000,ZFW39,ZFW94,ZFW32
141,45295000,45573000,278000,ZFW94,ZFW32,ZFW75
141,45573000,45799782,226782,ZFW32,ZFW75,TRACOND10
141,45799782,46001000,201218,TRACOND10,KDFW,XXXX
142,40302000,41136782,834782,XXXX,KMCI,TRACONTKMCI
142,41136782,41169000,32218,TRACONTKMCI,ZKC42,ZKC48
142,41169000,41683000,514000,ZKC42,ZKC48,ZKC02
142,41683000,41890000,207000,ZKC48,ZKC02,ZKC27
142,41890000,42607000,717000,ZKC02,ZKC27,ZFW50
142,42607000,43677000,1070000,ZKC27,ZFW50,ZFW42
142,43677000,44182000,505000,ZFW50,ZFW42,ZFW37
142,44182000,44652282,470282,ZFW42,ZFW37,TRACOND10
142,44652282,44905000,252718,TRACOND10,KDFW,XXXX
143,37248000,38082782,834782,XXXX,KMCO,TRACONTKMCO
143,38082782,38208000,125218,TRACONTKMCO,ZMAPI,ZJX15
143,38208000,38493000,285000,ZMAPI,ZJX15,ZJX14
143,38493000,38732000,239000,ZJX15,ZJX14,ZJX17
143,38732000,39404000,672000,ZJX14,ZJX17,ZJX34
143,39404000,39881000,477000,ZJX17,ZJX34,ZJX11
143,39881000,40936000,1055000,ZJX34,ZJX11,ZHU63
143,40936000,41615000,679000,ZJX11,ZHU63,ZHU65
143,41615000,42294000,679000,ZHU63,ZHU65,ZHU42
143,42294000,43361000,1067000,ZHU65,ZHU42,ZFW86
143,43361000,43742000,381000,ZHU42,ZFW86,ZFW89
143,43742000,43974000,232000,ZFW86,ZFW89,ZFW86
143,43974000,44060000,86000,ZFW89,ZFW86,ZFW71
143,44060000,44551000,491000,ZFW86,ZFW71,ZFW83
143,44551000,44640000,89000,ZFW71,ZFW83,ZFW29
143,44640000,44941782,301782,ZFW83,ZFW29,TRACOND10
143,44941782,45487000,545218,TRACOND10,KDFW,XXXX
144,43260000,44094782,834782,XXXX,KOKC,TRACONTKOKC
144,44094782,44384000,289218,TRACONTKOKC,ZFW36,ZFWSP
144,44384000,44476000,92000,ZFW36,ZFWSP,ZFW75
144,44476000,44709000,233000,ZFWSP,ZFW75,ZFWSP
144,44709000,44832000,123000,ZFW75,ZFWSP,ZFW75
144,44832000,45111000,279000,ZFWSP,ZFW75,ZFWSP
144,45111000,45234000,123000,ZFW75,ZFWSP,ZFW75
144,45234000,45737782,503782,ZFWSP,ZFW75,TRACOND10
144,45737782,45556000,-181782,TRACOND10,KDFW,XXXX
145,37944000,38674434,730434,XXXX,KORD,TRACONC90
145,38674434,39219000,544566,TRACONC90,ZAU44,ZAU45
145,39219000,39529000,310000,ZAU44,ZAU45,ZKC84
145,39529000,40502000,973000,ZAU45,ZKC84,ZKC29
145,40502000,41720000,1218000,ZKC84,ZKC29,ZME22
145,41720000,43403000,1683000,ZKC29,ZME22,ZFW42
145,43403000,43984000,581000,ZME22,ZFW42,ZFW37
145,43984000,44443434,459434,ZFW42,ZFW37,TRACOND10
145,44443434,44736000,292566,TRACOND10,KDFW,XXXX
146,38754000,39588782,834782,XXXX,KBNA,TRACONTKBNA
146,39588782,39975000,386218,TRACONTKBNA,ZME42,ZME07
146,39975000,40131000,156000,ZME42,ZME07,ZME26
146,40131000,41155000,1024000,ZME07,ZME26,ZME21
146,41155000,42401000,1246000,ZME26,ZME21,ZFW42
146,42401000,43405000,1004000,ZME21,ZFW42,ZFW37
146,43405000,43870282,465282,ZFW42,ZFW37,TRACOND10
146,43870282,44316000,445718,TRACOND10,KDFW,XXXX
147,33720000,34554782,834782,XXXX,KBWI,TRACONTKBWI
147,34554782,34832000,277218,TRACONTKBWI,ZDCDI,ZDC05
147,34832000,35210000,378000,ZDCDI,ZDC05,ZDC03
147,35210000,35873000,663000,ZDC05,ZDC03,ZID85
147,35873000,36832000,959000,ZDC03,ZID85,ZID83
147,36832000,37492000,660000,ZID85,ZID83,ZID84
147,37492000,38001000,509000,ZID83,ZID84,ZME63
147,38001000,38888000,887000,ZID84,ZME63,ZME26
147,38888000,40133000,1245000,ZME63,ZME26,ZME21
147,40133000,41442000,1309000,ZME26,ZME21,ZFW42
147,41442000,42397000,955000,ZME21,ZFW42,ZFW37
147,42397000,42851782,454782,ZFW42,ZFW37,TRACOND10
147,42851782,43341000,489218,TRACOND10,KDFW,XXXX
148,31782000,32616782,834782,XXXX,KBOS,TRACONTKBOS
148,32616782,32620000,3218,TRACONTKBOS,ZBWBD,ZBW47
148,32620000,32701000,81000,ZBWBD,ZBW47,ZBW36
148,32701000,32999000,298000,ZBW47,ZBW36,ZBW38
148,32999000,33645000,646000,ZBW36,ZBW38,ZBW10
148,33645000,33740000,95000,ZBW38,ZBW10,ZBW09
148,33740000,34420000,680000,ZBW10,ZBW09,ZOB38
148,34420000,35233000,813000,ZBW09,ZOB38,ZOB79
148,35233000,36020000,787000,ZOB38,ZOB79,ZOB45
148,36020000,37050000,1030000,ZOB79,ZOB45,ZID98
148,37050000,37616000,566000,ZOB45,ZID98,ZID99
148,37616000,37871000,255000,ZID98,ZID99,ZAU33
148,37871000,37991000,120000,ZID99,ZAU33,ZID99
148,37991000,38687000,696000,ZAU33,ZID99,ZKC98
148,38687000,39258000,571000,ZID99,ZKC98,ZKC94
148,39258000,39810000,552000,ZKC98,ZKC94,ZKC31
148,39810000,41087000,1277000,ZKC94,ZKC31,ZME19
148,41087000,42576000,1489000,ZKC31,ZME19,ZFW42
148,42576000,43062000,486000,ZME19,ZFW42,ZFW37
148,43062000,43601282,539282,ZFW42,ZFW37,TRACOND10
148,43601282,43823000,221718,TRACOND10,KDFW,XXXX
149,34680000,35514782,834782,XXXX,KCMH,TRACONTKCMH
149,35514782,35518000,3218,TRACONTKCMH,ZIDDA,ZID31
149,35518000,35937000,419000,ZIDDA,ZID31,ZID22
149,35937000,36024000,87000,ZID31,ZID22,ZID66
149,36024000,36833000,809000,ZID22,ZID66,ZID82
149,36833000,37084000,251000,ZID66,ZID82,ZID81
149,37084000,37797000,713000,ZID82,ZID81,ZME63
149,37797000,38115000,318000,ZID81,ZME63,ZME25
149,38115000,39267000,1152000,ZME63,ZME25,ZME21
149,39267000,40613000,1346000,ZME25,ZME21,ZFW42
149,40613000,41381000,768000,ZME21,ZFW42,ZFW37
149,41381000,41802782,421782,ZFW42,ZFW37,TRACOND10
149,41802782,42511000,708218,TRACOND10,KDFW,XXXX
150,34140000,35785000,1645000,XXXX,CYYZ,TRACONTCYYZ
150,35785000,36176000,391000,TRACONTCYYZ,ZOB26,ZOB29
150,36176000,36444000,268000,ZOB26,ZOB29,ZOB45
150,36444000,36914000,470000,ZOB29,ZOB45,ZAU33
150,36914000,37731000,817000,ZOB45,ZAU33,ZAU47
150,37731000,37797000,66000,ZAU33,ZAU47,ZID99
150,37797000,38540000,743000,ZAU47,ZID99,ZKC98
150,38540000,38732000,192000,ZID99,ZKC98,ZKC90
150,38732000,39616000,884000,ZKC98,ZKC90,ZKC31
150,39616000,40061000,445000,ZKC90,ZKC31,ZME24
150,40061000,40519000,458000,ZKC31,ZME24,ZME19
150,40519000,41720000,1201000,ZME24,ZME19,ZFW50
150,41720000,42179000,459000,ZME19,ZFW50,ZFW48
150,42179000,42552000,373000,ZFW50,ZFW48,ZFW53
150,42552000,42787000,235000,ZFW48,ZFW53,ZFW37
150,42787000,43091782,304782,ZFW53,ZFW37,TRACOND10
150,43091782,43448000,356218,TRACOND10,KDFW,XXXX
151,38304000,39138782,834782,XXXX,KMSP,TRACONTKMSP
151,39138782,39356000,217218,TRACONTKMSP,ZMP07,ZMP08
151,39356000,39683000,327000,ZMP07,ZMP08,ZMP18
151,39683000,39976000,293000,ZMP08,ZMP18,ZMP30
151,39976000,40717000,741000,ZMP18,ZMP30,ZMP38
151,40717000,41244000,527000,ZMP30,ZMP38,ZMP39
151,41244000,41523000,279000,ZMP38,ZMP39,ZKC26
151,41523000,42191000,668000,ZMP39,ZKC26,ZKC02
151,42191000,42886000,695000,ZKC26,ZKC02,ZKC27
151,42886000,43544000,658000,ZKC02,ZKC27,ZFW50
151,43544000,44288000,744000,ZKC27,ZFW50,ZFW48
151,44288000,44840000,552000,ZFW50,ZFW48,ZFW53
151,44840000,45126000,286000,ZFW48,ZFW53,ZFW37
151,45126000,45341782,215782,ZFW53,ZFW37,TRACOND10
151,45341782,45813000,471218,TRACOND10,KDFW,XXXX
152,37656000,38490782,834782,XXXX,KPHX,TRACONTKPHX
152,38490782,38502000,11218,TRACONTKPHX,ZAB46,ZAB38
152,38502000,39169000,667000,ZAB46,ZAB38,ZAB50
152,39169000,39461000,292000,ZAB38,ZAB50,ZAB68
152,39461000,40292000,831000,ZAB50,ZAB68,ZAB94
152,40292000,40801000,509000,ZAB68,ZAB94,ZAB87
152,40801000,41692000,891000,ZAB94,ZAB87,ZFW93
152,41692000,42346000,654000,ZAB87,ZFW93,ZFW47
152,42346000,42581000,235000,ZFW93,ZFW47,ZFW94
152,42581000,42985000,404000,ZFW47,ZFW94,ZFW39
152,42985000,43289000,304000,ZFW94,ZFW39,ZFW94
152,43289000,43358000,69000,ZFW39,ZFW94,ZFW32
152,43358000,43699000,341000,ZFW94,ZFW32,ZFW75
152,43699000,43938782,239782,ZFW32,ZFW75,TRACOND10
152,43938782,44195000,256218,TRACOND10,KDFW,XXXX
153,32040000,32874782,834782,XXXX,KORF,TRACONTKORF
153,32874782,32971000,96218,TRACONTKORF,ZDCOR,ZDC33
153,32971000,33380000,409000,ZDCOR,ZDC33,ZDC38
153,33380000,33538000,158000,ZDC33,ZDC38,ZDC36
153,33538000,34142000,604000,ZDC38,ZDC36,ZTL33
153,34142000,34591000,449000,ZDC36,ZTL33,ZTL43
153,34591000,35492000,901000,ZTL33,ZTL43,ZTL39
153,35492000,35943000,451000,ZTL43,ZTL39,ZTL37
153,35943000,36248000,305000,ZTL39,ZTL37,ZME62
153,36248000,37016000,768000,ZTL37,ZME62,ZME63
153,37016000,37147000,131000,ZME62,ZME63,ZME26
153,37147000,37754000,607000,ZME63,ZME26,ZME25
153,37754000,38629000,875000,ZME26,ZME25,ZME21
153,38629000,39133000,504000,ZME25,ZME21,ZME22
153,39133000,39964000,831000,ZME21,ZME22,ZFW42
153,39964000,40561000,597000,ZME22,ZFW42,ZFW37
153,40561000,40923282,362282,ZFW42,ZFW37,TRACOND10
153,40923282,41682000,758718,TRACOND10,KDFW,XXXX
154,30630000,31464782,834782,XXXX,KLGA,TRACONTKLGA
154,31464782,31664000,199218,TRACONTKLGA,ZNYJF,ZNY39
154,31664000,32007000,343000,ZNYJF,ZNY39,ZNY10
154,32007000,32628000,621000,ZNY39,ZNY10,ZDC04
154,32628000,33093000,465000,ZNY10,ZDC04,ZDC03
154,33093000,33999000,906000,ZDC04,ZDC03,ZID85
154,33999000,34971000,972000,ZDC03,ZID85,ZID83
154,34971000,35640000,669000,ZID85,ZID83,ZID84
154,35640000,36156000,516000,ZID83,ZID84,ZME63
154,36156000,37055000,899000,ZID84,ZME63,ZME26
154,37055000,38317000,1262000,ZME63,ZME26,ZME21
154,38317000,39644000,1327000,ZME26,ZME21,ZFW42
154,39644000,40434000,790000,ZME21,ZFW42,ZFW37
154,40434000,40795782,361782,ZFW42,ZFW37,TRACOND10
154,40795782,41557000,761218,TRACOND10,KDFW,XXXX
155,36222000,37056782,834782,XXXX,KCLT,TRACONTKCLT
155,37056782,37060000,3218,TRACONTKCLT,ZTLGP,ZTL31
155,37060000,37449000,389000,ZTLGP,ZTL31,ZTL16
155,37449000,37599000,150000,ZTL31,ZTL16,ZTL32
155,37599000,38173000,574000,ZTL16,ZTL32,ZTL22
155,38173000,38650000,477000,ZTL32,ZTL22,ZTL03
155,38650000,39654000,1004000,ZTL22,ZTL03,ZME30
155,39654000,40594000,940000,ZTL03,ZME30,ZME45
155,40594000,41328000,734000,ZME30,ZME45,ZFW92
155,41328000,41844000,516000,ZME45,ZFW92,ZFW86
155,41844000,42512000,668000,ZFW92,ZFW86,ZFW71
155,42512000,42704000,192000,ZFW86,ZFW71,ZFW90
155,42704000,43283000,579000,ZFW71,ZFW90,ZFW71
155,43283000,43411000,128000,ZFW90,ZFW71,ZFW83
155,43411000,43531000,120000,ZFW71,ZFW83,ZFW29
155,43531000,43619000,88000,ZFW83,ZFW29,ZFWDF
155,43619000,43712282,93282,ZFW29,ZFWDF,TRACOND10
155,43712282,44140000,427718,TRACOND10,KDFW,XXXX
156,32784000,33417797,633797,XXXX,KEWR,TRACONN90NY
156,33417797,33576000,158203,TRACONN90NY,ZNYJF,ZNY39
156,33576000,33886000,310000,ZNYJF,ZNY39,ZNY10
156,33886000,34540000,654000,ZNY39,ZNY10,ZDC04
156,34540000,34995000,455000,ZNY10,ZDC04,ZDC03
156,34995000,35880000,885000,ZDC04,ZDC03,ZID79
156,35880000,36831000,951000,ZDC03,ZID79,ZID83
156,36831000,37486000,655000,ZID79,ZID83,ZID84
156,37486000,37990000,504000,ZID83,ZID84,ZME63
156,37990000,38869000,879000,ZID84,ZME63,ZME26
156,38869000,40103000,1234000,ZME63,ZME26,ZME21
156,40103000,41401000,1298000,ZME26,ZME21,ZFW42
156,41401000,42174000,773000,ZME21,ZFW42,ZFW37
156,42174000,42672797,498797,ZFW42,ZFW37,TRACOND10
156,42672797,43294000,621203,TRACOND10,KDFW,XXXX
157,35172000,35648728,476728,XXXX,KDTW,TRACONTKDTW
157,35648728,35727000,78272,TRACONTKDTW,ZOBDT,ZOB11
157,35727000,35966000,239000,ZOBDT,ZOB11,ZOB46
157,35966000,36224000,258000,ZOB11,ZOB46,ZOB47
157,36224000,36374000,150000,ZOB46,ZOB47,ZAU36
157,36374000,36442000,68000,ZOB47,ZAU36,ZAU33
157,36442000,37184000,742000,ZAU36,ZAU33,ZAU47
157,37184000,37656000,472000,ZAU33,ZAU47,ZAU45
157,37656000,38111000,455000,ZAU47,ZAU45,ZKC84
157,38111000,39162000,1051000,ZAU45,ZKC84,ZKC29
157,39162000,40532000,1370000,ZKC84,ZKC29,ZME22
157,40532000,41623000,1091000,ZKC29,ZME22,ZFW50
157,41623000,42076000,453000,ZME22,ZFW50,ZFW48
157,42076000,42529000,453000,ZFW50,ZFW48,ZFW53
157,42529000,42630000,101000,ZFW48,ZFW53,ZFW37
157,42630000,42942228,312228,ZFW53,ZFW37,TRACOND10
157,42942228,43430000,487772,TRACOND10,KDFW,XXXX
158,37110000,37944782,834782,XXXX,KATL,TRACONTKATL
158,37944782,37948000,3218,TRACONTKATL,ZTL01,ZTL04
158,37948000,38512000,564000,ZTL01,ZTL04,ZTL03
158,38512000,39230000,718000,ZTL04,ZTL03,ZME46
158,39230000,40372000,1142000,ZTL03,ZME46,ZME45
158,40372000,41142000,770000,ZME46,ZME45,ZFW92
158,41142000,41814000,672000,ZME45,ZFW92,ZFW86
158,41814000,42464000,650000,ZFW92,ZFW86,ZFW89
158,42464000,42627000,163000,ZFW86,ZFW89,ZFW86
158,42627000,42760000,133000,ZFW89,ZFW86,ZFW71
158,42760000,43112000,352000,ZFW86,ZFW71,ZFW90
158,43112000,43542000,430000,ZFW71,ZFW90,ZFW83
158,43542000,43791000,249000,ZFW90,ZFW83,ZFW29
158,43791000,43889000,98000,ZFW83,ZFW29,ZFWDF
158,43889000,43982282,93282,ZFW29,ZFWDF,TRACOND10
158,43982282,44456000,473718,TRACOND10,KDFW,XXXX
159,41760000,42594782,834782,XXXX,KROW,TRACONTKROW
159,42594782,42976000,381218,TRACONTKROW,ZFW43,ZFW93
159,42976000,43174000,198000,ZFW43,ZFW93,ZFW82
159,43174000,44429000,1255000,ZFW93,ZFW82,ZFW65
159,44429000,45301000,872000,ZFW82,ZFW65,ZFW62
159,45301000,45730282,429282,ZFW65,ZFW62,TRACOND10
159,45730282,46288000,557718,TRACOND10,KDFW,XXXX
160,39300000,40134782,834782,XXXX,KLFT,TRACONTKLFT
160,40134782,40138000,3218,TRACONTKLFT,ZHU75,ZHU40
160,40138000,40499000,361000,ZHU75,ZHU40,ZHU42
160,40499000,40924000,425000,ZHU40,ZHU42,ZFW86
160,40924000,41326000,402000,ZHU42,ZFW86,ZFW89
160,41326000,41683000,357000,ZFW86,ZFW89,ZFW71
160,41683000,42046000,363000,ZFW89,ZFW71,ZFW83
160,42046000,42185000,139000,ZFW71,ZFW83,ZFW29
160,42185000,42511782,326782,ZFW83,ZFW29,TRACOND10
160,42511782,43129000,617218,TRACOND10,KDFW,XXXX
161,38760000,39594782,834782,XXXX,KTYS,TRACONTKTYS
161,39594782,39844000,249218,TRACONTKTYS,ZTL41,ZME60
161,39844000,39967000,123000,ZTL41,ZME60,ZME62
161,39967000,40320000,353000,ZME60,ZME62,ZME61
161,40320000,40579000,259000,ZME62,ZME61,ZME32
161,40579000,41375000,796000,ZME61,ZME32,ZME23
161,41375000,42168000,793000,ZME32,ZME23,ZME20
161,42168000,43455000,1287000,ZME23,ZME20,ZFW42
161,43455000,43611000,156000,ZME20,ZFW42,ZME20
161,43611000,43908000,297000,ZFW42,ZME20,ZFW42
161,43908000,44627000,719000,ZME20,ZFW42,ZFW37
161,44627000,45070282,443282,ZFW42,ZFW37,TRACOND10
161,45070282,45434000,363718,TRACOND10,KDFW,XXXX
162,40260000,41094782,834782,XXXX,KFSD,TRACONTKFSD
162,41094782,41098000,3218,TRACONTKFSD,ZMPSU,ZMP37
162,41098000,41415000,317000,ZMPSU,ZMP37,ZMP29
162,41415000,41729000,314000,ZMP37,ZMP29,ZMP39
162,41729000,41852000,123000,ZMP29,ZMP39,ZMP42
162,41852000,42735000,883000,ZMP39,ZMP42,ZKC41
162,42735000,43376000,641000,ZMP42,ZKC41,ZKC97
162,43376000,43944000,568000,ZKC41,ZKC97,ZKC06
162,43944000,44585000,641000,ZKC97,ZKC06,ZKC97
162,44585000,44830000,245000,ZKC06,ZKC97,ZFW49
162,44830000,45102000,272000,ZKC97,ZFW49,ZFW48
162,45102000,45633000,531000,ZFW49,ZFW48,ZFW75
162,45633000,45984782,351782,ZFW48,ZFW75,TRACOND10
162,45984782,46713000,728218,TRACOND10,KDFW,XXXX
163,40560000,41394782,834782,XXXX,KMHK,TRACONTKMHK
163,41394782,41712000,317218,TRACONTKMHK,ZKC67,ZKC02
163,41712000,42127000,415000,ZKC67,ZKC02,ZKC27
163,42127000,43036000,909000,ZKC02,ZKC27,ZFW49
163,43036000,43521000,485000,ZKC27,ZFW49,ZFW48
163,43521000,43591000,70000,ZFW49,ZFW48,ZFW47
163,43591000,44144000,553000,ZFW48,ZFW47,ZFW75
163,44144000,44566782,422782,ZFW47,ZFW75,TRACOND10
163,44566782,44890000,323218,TRACOND10,KDFW,XXXX
164,37920000,38754782,834782,XXXX,KMGM,TRACONTKMGM
164,38754782,39130000,375218,TRACONTKMGM,ZTL13,ZTL11
164,39130000,39284000,154000,ZTL13,ZTL11,ZME46
164,39284000,39484000,200000,ZTL11,ZME46,ZME43
164,39484000,40678000,1194000,ZME46,ZME43,ZFW92
164,40678000,41265000,587000,ZME43,ZFW92,ZFW86
164,41265000,42427000,1162000,ZFW92,ZFW86,ZFW89
164,42427000,43063000,636000,ZFW86,ZFW89,ZFW29
164,43063000,43471782,408782,ZFW89,ZFW29,TRACOND10
164,43471782,43721000,249218,TRACOND10,KDFW,XXXX
166,34860000,35694782,834782,XXXX,KSAV,TRACONTKSAV
166,35694782,35796000,101218,TRACONTKSAV,ZJX73,ZJX79
166,35796000,36016000,220000,ZJX73,ZJX79,ZTL20
166,36016000,36456000,440000,ZJX79,ZTL20,ZTL27
166,36456000,36968000,512000,ZTL20,ZTL27,ZTL08
166,36968000,38530000,1562000,ZTL27,ZTL08,ZME43
166,38530000,39919000,1389000,ZTL08,ZME43,ZFW92
166,39919000,40489000,570000,ZME43,ZFW92,ZFW86
166,40489000,41248000,759000,ZFW92,ZFW86,ZFW71
166,41248000,41954000,706000,ZFW86,ZFW71,ZFW29
166,41954000,42176782,222782,ZFW71,ZFW29,TRACOND10
166,42176782,42997000,820218,TRACOND10,KDFW,XXXX
167,40800000,41634782,834782,XXXX,KSGF,TRACONTKSGF
167,41634782,41682000,47218,TRACONTKSGF,ZKCSF,ZME03
167,41682000,41785000,103000,ZKCSF,ZME03,ZME02
167,41785000,41951000,166000,ZME03,ZME02,ZME22
167,41951000,43226000,1275000,ZME02,ZME22,ZFW42
167,43226000,43896000,670000,ZME22,ZFW42,ZFW37
167,43896000,44268282,372282,ZFW42,ZFW37,TRACOND10
167,44268282,44605000,336718,TRACOND10,KDFW,XXXX
168,42780000,43614782,834782,XXXX,KJAN,TRACONTKJAN
168,43614782,43978000,363218,TRACONTKJAN,ZME66,ZFW92
168,43978000,44529000,551000,ZME66,ZFW92,ZFW86
168,44529000,45319000,790000,ZFW92,ZFW86,ZFW71
168,45319000,45776000,457000,ZFW86,ZFW71,ZFW83
168,45776000,45844000,68000,ZFW71,ZFW83,ZFW29
168,45844000,46119782,275782,ZFW83,ZFW29,TRACOND10
168,46119782,46949000,829218,TRACOND10,KDFW,XXXX
169,40080000,40914782,834782,XXXX,KGJT,TRACONTKGJT
169,40914782,40951000,36218,TRACONTKGJT,ZDV11,ZDV12
169,40951000,41332000,381000,ZDV11,ZDV12,ZDV25
169,41332000,41697000,365000,ZDV12,ZDV25,ZDV38
169,41697000,41920000,223000,ZDV25,ZDV38,ZDV30
169,41920000,42672000,752000,ZDV38,ZDV30,ZAB72
169,42672000,43551000,879000,ZDV30,ZAB72,ZAB98
169,43551000,44760000,1209000,ZAB72,ZAB98,ZFW47
169,44760000,45850000,1090000,ZAB98,ZFW47,ZFW75
169,45850000,46162782,312782,ZFW47,ZFW75,TRACOND10
169,46162782,46843000,680218,TRACOND10,KDFW,XXXX
170,37260000,38094782,834782,XXXX,KVPS,TRACONTKVPS
170,38094782,38273000,178218,TRACONTKVPS,ZJXPN,ZJX10
170,38273000,38452000,179000,ZJXPN,ZJX10,ZHU63
170,38452000,39170000,718000,ZJX10,ZHU63,ZHU65
170,39170000,39900000,730000,ZHU63,ZHU65,ZHU42
170,39900000,41026000,1126000,ZHU65,ZHU42,ZFW86
170,41026000,41426000,400000,ZHU42,ZFW86,ZFW89
170,41426000,41783000,357000,ZFW86,ZFW89,ZFW71
170,41783000,42382000,599000,ZFW89,ZFW71,ZFW29
170,42382000,42657282,275282,ZFW71,ZFW29,TRACOND10
170,42657282,43317000,659718,TRACOND10,KDFW,XXXX
171,38530000,42337000,3807000,XXXX,MMAS,TRACONTMMAS
171,42337000,42340000,3000,TRACONTMMAS,Unknown,ZHU59
171,42340000,43182000,842000,Unknown,ZHU59,ZHU76
171,43182000,43680000,498000,ZHU59,ZHU76,ZHU74
171,43680000,44419000,739000,ZHU76,ZHU74,ZFW65
171,44419000,44705000,286000,ZHU74,ZFW65,ZFW62
171,44705000,44994282,289282,ZFW65,ZFW62,TRACOND10
171,44994282,46010000,1015718,TRACOND10,KDFW,XXXX
172,35880000,36714782,834782,XXXX,KMSN,TRACONTKMSN
172,36714782,37085000,370218,TRACONTKMSN,ZAU63,ZAU92
172,37085000,37340000,255000,ZAU63,ZAU92,ZAU94
172,37340000,37463000,123000,ZAU92,ZAU94,ZAU91
172,37463000,37964000,501000,ZAU94,ZAU91,ZKC92
172,37964000,38079000,115000,ZAU91,ZKC92,ZKC94
172,38079000,38698000,619000,ZKC92,ZKC94,ZKC30
172,38698000,39295000,597000,ZKC94,ZKC30,ZKC28
172,39295000,40262000,967000,ZKC30,ZKC28,ZME19
172,40262000,41285000,1023000,ZKC28,ZME19,ZFW42
172,41285000,41938000,653000,ZME19,ZFW42,ZFW37
172,41938000,42325282,387282,ZFW42,ZFW37,TRACOND10
172,42325282,43093000,767718,TRACOND10,KDFW,XXXX
173,41760000,42594782,834782,XXXX,KABI,TRACONTKABI
173,42594782,42619000,24218,TRACONTKABI,ZFWAB,ZFW62
173,42619000,43972782,1353782,ZFWAB,ZFW62,TRACOND10
173,43972782,44332000,359218,TRACOND10,KDFW,XXXX
174,38400000,39234782,834782,XXXX,KCSG,TRACONTKCSG
174,39234782,39238000,3218,TRACONTKCSG,ZTLCS,ZTL09
174,39238000,39509000,271000,ZTLCS,ZTL09,ZTL14
174,39509000,39610000,101000,ZTL09,ZTL14,ZTL11
174,39610000,39964000,354000,ZTL14,ZTL11,ZTL08
174,39964000,40338000,374000,ZTL11,ZTL08,ZME43
174,40338000,41793000,1455000,ZTL08,ZME43,ZFW92
174,41793000,42380000,587000,ZME43,ZFW92,ZFW86
174,42380000,43153000,773000,ZFW92,ZFW86,ZFW71
174,43153000,43410000,257000,ZFW86,ZFW71,ZFW90
174,43410000,43795000,385000,ZFW71,ZFW90,ZFW83
174,43795000,44146000,351000,ZFW90,ZFW83,ZFW29
174,44146000,44252000,106000,ZFW83,ZFW29,ZFWDF
174,44252000,44341782,89782,ZFW29,ZFWDF,TRACOND10
174,44341782,44836000,494218,TRACOND10,KDFW,XXXX
175,43002000,43836782,834782,XXXX,KHOU,TRACONTKHOU
175,43836782,43951000,114218,TRACONTKHOU,ZHUIA,ZHU86
175,43951000,44154000,203000,ZHUIA,ZHU86,ZHU46
175,44154000,45040000,886000,ZHU86,ZHU46,ZFW89
175,45040000,45463000,423000,ZHU46,ZFW89,ZFW29
175,45463000,45716782,253782,ZFW89,ZFW29,TRACOND10
175,45716782,46327000,610218,TRACOND10,KDFW,XXXX
176,39900000,40734782,834782,XXXX,KPIA,TRACONTKPIA
176,40734782,40738000,3218,TRACONTKPIA,ZKCSP,ZKC59
176,40738000,41060000,322000,ZKCSP,ZKC59,ZKC84
176,41060000,41545000,485000,ZKC59,ZKC84,ZKC30
176,41545000,42137000,592000,ZKC84,ZKC30,ZKC28
176,42137000,43263000,1126000,ZKC30,ZKC28,ZME19
176,43263000,44358000,1095000,ZKC28,ZME19,ZFW50
